,업종명,인허가일자,업소명,소재지(도로명),소재지(지번),영업장면적(건물내부+건물외부),건물내부면적,건물외부면적,소재지전화,업태명,동,위도,경도
608,휴게음식점,2020-01-22,또다른여행,"서울특별시 강서구 마곡중앙2로 35,","서울특별시 강서구 마곡동 800-15 이너매스마곡2(지상 8층), 809~810호 ",63.7,63.7,0.0,  02-2663-7003,커피숍,마곡동 ,37.55710845,126.86419336669849
609,휴게음식점,2020-01-23,커피베이가양더리브점,"서울특별시 강서구 양천로 400-12,",서울특별시 강서구 가양동 54-6 더리브골드타워 ,65.0,65.0,0.0,  02-6967-1789,커피숍,가양동 ,37.5498057,126.8233021
610,휴게음식점,2020-01-23,커피쿡 마곡엘지점,"서울특별시 강서구 마곡중앙6로 45,",서울특별시 강서구 마곡동 772-5 리더스퀘어마곡 1층 108호,38.6,38.6,0.0,02-1111-1111,커피숍,마곡동 ,37.558542,126.8218699
611,휴게음식점,2020-01-28,봄날,"서울특별시 강서구 양천로 400-12,",서울특별시 강서구 가양동 54-6 더리브골드타워(지상 1층) 114호,58.08,58.08,0.0,  02-6967-1707,커피숍,가양동 ,37.5300469,126.8454693
612,휴게음식점,2020-01-29,카페 문,"서울특별시 강서구 강서로 295,",서울특별시 강서구 내발산동 701-4 의)성삼의료재단미즈메디병원 본관2층 ,70.7,70.7,0.0,  02-2007-1291,커피숍,내발산동,37.5554981,126.853861
613,휴게음식점,2020-01-30,나비카페,"서울특별시 강서구 강서로 439,",서울특별시 강서구 마곡동 784-8 벨리오 1층 103호,26.41,26.41,0.0,  02-6397-2990,커피숍,마곡동 ,37.5420589,126.842453
614,휴게음식점,2020-02-05,카페드렌(cafe' de Reine),"서울특별시 강서구 강서로45길 49-10,",서울특별시 강서구 내발산동 714-8 102호,16.5,16.5,0.0,02-1111-1111,커피숍,내발산동,37.5554981,126.853861
615,휴게음식점,2020-02-06,컴포즈커피 마곡리더스타워점,"서울특별시 강서구 공항대로 228,",서울특별시 강서구 마곡동 800-5 104호,47.88,47.88,0.0,  02-2666-3876,커피숍,마곡동 ,37.5554981,126.853861
616,휴게음식점,2020-02-19,빽다방 강서블루나인점,"서울특별시 강서구 양천로 583,",서울특별시 강서구 염창동 240-21 우림블루나인비즈니스센터 B109호,49.0,49.0,0.0,  02-2093-2006,커피숍,염창동 ,37.5673835,126.8120562
617,휴게음식점,2020-02-21,카페루앤비 마곡수명점,"서울특별시 강서구 수명로 31,",서울특별시 강서구 내발산동 754-2 하버드아카데미(지상 1층) 103호,34.2,34.2,0.0,02-1111-1111,커피숍,내발산동,37.5546612,126.8602009
618,휴게음식점,2020-02-24,이디야 공진초점,"서울특별시 강서구 마곡중앙1로 26,","서울특별시 강서구 마곡동 798-12 마곡엠리체 101,102호 ",61.91,61.91,0.0,  02-2665-7576,커피숍,마곡동 ,37.5597274,126.8333686
619,휴게음식점,2020-02-25,메가엠지씨커피 목동사거리점,"서울특별시 강서구 곰달래로 272,",서울특별시 강서구 화곡동 781-13 1층 102호,56.71,56.71,0.0,  02-2062-7844,커피숍,화곡동 ,37.5546086,126.8592392
620,휴게음식점,2020-02-27,파머스빈 염창점,"서울특별시 강서구 공항대로 583,",서울특별시 강서구 염창동 309 e편한세상 ,50.69,50.69,0.0,  02-6396-3333,커피숍,염창동 ,37.5611331,126.8122158
621,휴게음식점,2020-03-02,빵팔구,"서울특별시 강서구 화곡로 330,",서울특별시 강서구 화곡동 1116-3 1층 B호,110.0,110.0,0.0, 070-8806-0522,커피숍,화곡동 ,37.5630967,126.8093859
622,휴게음식점,2020-03-12,커피링거,"서울특별시 강서구 공항대로 219,",서울특별시 강서구 마곡동 774-3 센테니아 1층 122호,46.25,46.25,0.0,  02-6952-6942,커피숍,마곡동 ,37.5611331,126.8122158
623,휴게음식점,2020-03-16,하삼동 서울 마곡점,"서울특별시 강서구 공항대로 194,",서울특별시 강서구 마곡동 799-3 문영 퀸즈파크12차(지상 1층) 104호,41.82,41.82,0.0,  02-6204-0414,커피숍,마곡동 ,37.5611331,126.8122158
624,휴게음식점,2020-03-16,플리트,"서울특별시 강서구 초원로 18,",서울특별시 강서구 방화동 647-2 1층 ,81.27,81.27,0.0,02-1111-1111,커피숍,방화동 ,37.5682189,126.8279128
625,휴게음식점,2020-03-16,라루라루,"서울특별시 강서구 공항대로53길 16,",서울특별시 강서구 등촌동 644-44 정방빌딩 102호,49.7,49.7,0.0,02-1111-1111,커피숍,등촌동 ,37.5603397,126.833454
626,휴게음식점,2020-03-17,카페희다 마곡점,"서울특별시 강서구 마곡동로3길 26,",서울특별시 강서구 마곡동 774-5 랑데르2 (지상 1층) 101호,34.76,34.76,0.0,02-1111-1111,커피숍,마곡동 ,37.5578196,126.8119134
627,휴게음식점,2020-03-18,클라쓰,"서울특별시 강서구 공항대로53가길 4,",서울특별시 강서구 등촌동 643-74 1층 ,38.0,38.0,0.0,  02-3664-6868,커피숍,등촌동 ,37.5508352,126.8352338
628,휴게음식점,2020-03-23,스타벅스 마곡역점,"서울특별시 강서구 공항대로 168,",서울특별시 강서구 마곡동 798-3 1층 101~104호 ,224.36,224.36,0.0,  02-2662-3881,커피숍,마곡동 ,37.5611331,126.8122158
629,휴게음식점,2020-03-27,아임일리터,"서울특별시 강서구 방화동로 92,",서울특별시 강서구 방화동 249-153 에스메디컬(지상 1층) 101~102호 ,102.44,102.44,0.0,  02-2662-1126,커피숍,방화동 ,37.5611331,126.8122158
630,휴게음식점,2020-04-01,마마스데일리,"서울특별시 강서구 공항대로 190,",서울특별시 강서구 마곡동 799-2 4층 410호 ,30.93,30.93,0.0,02-1111-1111,커피숍,마곡동 ,37.5686844,126.8386029
631,휴게음식점,2020-04-02,르돌치1946,"서울특별시 강서구 공항대로 220,","서울특별시 강서구 마곡동 800-3 우성에스비타워Ⅱ 1층 105, 106호 ",79.49,79.49,0.0,  02-2662-1946,커피숍,마곡동 ,37.5300469,126.8454693
632,휴게음식점,2020-04-03,오뉴월,"서울특별시 강서구 마곡중앙로 59-17,",서울특별시 강서구 마곡동 798-6 류마타워2  1층 116호,30.0,30.0,0.0,02-1111-1111,커피숍,마곡동 ,37.5611331,126.8122158
633,휴게음식점,2020-04-07,다정다감,"서울특별시 강서구 마곡중앙6로 45,",서울특별시 강서구 마곡동 772-5 리더스퀘어마곡 1층 110호,40.15,40.15,0.0,02-1111-1111,커피숍,마곡동 ,37.559803,126.8558032
634,휴게음식점,2020-04-07,행복한 꽃 이야기,"서울특별시 강서구 송정로 33,",서울특별시 강서구 공항동 59-3 2층 ,24.0,24.0,0.0,  02-2661-0755,커피숍,공항동 ,37.5708268,126.8175196
635,휴게음식점,2020-04-09,돌체테이블,"서울특별시 강서구 강서로 433,",서울특별시 강서구 마곡동 784-9 마곡오드카운티2차 1층 117호 ,31.98,31.98,0.0, 070-4015-6153,커피숍,마곡동 ,37.5677465,126.8023922
636,휴게음식점,2020-04-10,파머스빈 마곡점,"서울특별시 강서구 공항대로 237,",서울특별시 강서구 마곡동 797 1층 119호,23.94,23.94,0.0,  02-3665-3006,커피숍,마곡동 ,37.54775575,126.83566074949755
637,휴게음식점,2020-04-10,매머드익스프레스 류마타워점,"서울특별시 강서구 공항대로 164,",서울특별시 강서구 마곡동 798-2 류마타워 1층 119호 ,30.4,30.4,0.0,02-1111-1111,커피숍,마곡동 ,37.5677465,126.8023922
638,휴게음식점,2020-04-13,더벤티양천향교역점,"서울특별시 강서구 마곡동로10길 23,",서울특별시 강서구 마곡동 776 마곡파크뷰대방디엠시티오피스텔(지상 1층) 133호,42.48,42.48,0.0,  02-6339-3007,커피숍,마곡동 ,37.557558,126.8589126
639,휴게음식점,2020-04-17,마카롱 드 쌤,"서울특별시 강서구 곰달래로 228,",서울특별시 강서구 화곡동 840-13 (지상 1층) ,40.66,40.66,0.0,02-1111-1111,커피숍,화곡동 ,37.5580856,126.8353024
640,휴게음식점,2020-04-20,컴포즈 커피,"서울특별시 강서구 공항대로 200,",서울특별시 강서구 마곡동 799-4 마곡지웰타워 1층 113호 ,41.71,41.71,0.0,02-1111-1111,커피숍,마곡동 ,37.5508352,126.8352338
641,휴게음식점,2020-04-23,아타락시아,"서울특별시 강서구 양천로 344,",서울특별시 강서구 마곡동 776-2 마곡센트럴대방디엠시티오피스텔 1층 119호,36.88,36.88,0.0,  02-2659-0620,커피숍,마곡동 ,37.5677465,126.8023922
642,휴게음식점,2020-04-27,카페 써스데이(cafe thursday),"서울특별시 강서구 방화대로40길 36,","서울특별시 강서구 방화동 184-60 지상1,2층 ",33.68,33.68,0.0,02-1111-1111,커피숍,방화동 ,37.5611331,126.8122158
643,휴게음식점,2020-04-28,엔제리너스 롯데몰김포영풍문고점,"서울특별시 강서구 하늘길 38,","서울특별시 강서구 방화동 886 김포공항, 롯데몰, 스카이시티, GF층 ",65.0,65.0,0.0,  02-6116-5715,커피숍,방화동 ,37.5611331,126.8122158
644,휴게음식점,2020-04-29,더벤티,"서울특별시 강서구 강서로45길 9,",서울특별시 강서구 화곡동 1006 1층 ,30.0,30.0,0.0, 070-4413-0722,커피숍,화곡동 ,37.5691768,126.8428947
645,휴게음식점,2020-04-29,아메리칸에그샌드 롯데몰김포공항점,"서울특별시 강서구 하늘길 38,","서울특별시 강서구 방화동 886 김포공항, 롯데몰, 스카이시티 ",33.88,33.88,0.0, 070-4521-7114,커피숍,방화동 ,37.5578196,126.8119134
646,휴게음식점,2020-05-06,홀론카페(hoLon cafe),"서울특별시 강서구 화곡로68길 102,",서울특별시 강서구 등촌동 637 서울시니어스가양타워 1층 102호,193.66,193.66,0.0,  02-3660-7643,커피숍,등촌동 ,37.5414946,126.8374399
647,휴게음식점,2020-05-12,이디야 파인스퀘어점,"서울특별시 강서구 마곡중앙4로 22,",서울특별시 강서구 마곡동 799-11 파인스퀘어 1층 A 124~126호 ,116.55,116.55,0.0,  02-2664-7577,커피숍,마곡동 ,37.552431,126.8262138
648,휴게음식점,2020-05-21,팔공티,"서울특별시 강서구 강서로 308,",서울특별시 강서구 내발산동 677-9 신양빌딩 1층 ,56.0,56.0,0.0,02-1111-1111,커피숍,내발산동,37.5315363,126.8475146
649,휴게음식점,2020-05-26,아메리칸트레일러 롯데몰 김포공항점,"서울특별시 강서구 하늘길 38,","서울특별시 강서구 방화동 886 김포공항, 롯데몰, 스카이시티,MF(지하1)층 ",64.44,64.44,0.0,02-1111-1111,커피숍,방화동 ,37.5578196,126.8119134
650,휴게음식점,2020-05-26,컴포즈커피 마곡류마타워점,"서울특별시 강서구 공항대로 164,","서울특별시 강서구 마곡동 798-2 류마타워,1층 120호",30.4,30.4,0.0,  02-6013-1541,커피숍,마곡동 ,37.5388304,126.8392415
651,휴게음식점,2020-05-28,에그드랍 마곡역점,"서울특별시 강서구 공항대로 190,",서울특별시 강서구 마곡동 799-2 1층 105호,50.24,50.24,0.0,02-1111-1111,커피숍,마곡동 ,37.559803,126.8558032
652,휴게음식점,2020-06-01,나무곁에 서서,"서울특별시 강서구 강서로76길 19,",서울특별시 강서구 가양동 146-47 1층 ,19.8,19.8,0.0,02-1111-1111,커피숍,가양동 ,37.5420589,126.842453
653,휴게음식점,2020-06-05,커피메이드,"서울특별시 강서구 송정로 57,",서울특별시 강서구 공항동 52-15 가야주류(지상 1층) ,6.6,6.6,0.0,02-1111-1111,커피숍,공항동 ,37.556834249999994,126.83738998476841
654,휴게음식점,2020-06-08,컴온케이크,"서울특별시 강서구 강서로33길 84,",서울특별시 강서구 화곡동 1044-22 (지상 1층) 101호,52.81,52.81,0.0,02-1111-1111,커피숍,화곡동 ,37.5525357,126.8489889
655,휴게음식점,2020-06-08,컴포즈커피 마곡수명산점,"서울특별시 강서구 수명로 72,",서울특별시 강서구 내발산동 750-6 발산신성프라자 1층 102호,47.97,47.97,0.0,  02-2667-7534,커피숍,내발산동,37.5664168,126.8446861
656,휴게음식점,2020-06-08,고요베이크샵,"서울특별시 강서구 강서로12길 32,",서울특별시 강서구 화곡동 342-7 인터시티빌라 1층 101호,25.57,25.57,0.0,02-1111-1111,커피숍,화곡동 ,37.561606,126.8392423
657,휴게음식점,2020-06-09,온오프커피(ON OFF COFFEE),"서울특별시 강서구 송정로 51,",서울특별시 강서구 공항동 60-118 대성빌딩 1층 101호 ,96.57,96.57,0.0,02-1111-1111,커피숍,공항동 ,37.554646649999995,126.82372861876553
658,휴게음식점,2020-06-09,생각나는 샌드위치 & 빙수카페,"서울특별시 강서구 강서로29길 82,",서울특별시 강서구 화곡동 380-11 블루힐 1층 101호 ,26.32,26.32,0.0,  02-2606-6486,커피숍,화곡동 ,37.5600503,126.8300056
659,휴게음식점,2020-06-10,카페 보라,"서울특별시 강서구 양천로 376,",서울특별시 강서구 가양동 99-2 델타빌딩 1층 101B호,26.4,26.4,0.0,02-1111-1111,커피숍,가양동 ,37.5351365,126.8468487
660,휴게음식점,2020-06-12,다르투아,"서울특별시 강서구 화곡로 183,",서울특별시 강서구 화곡동 1063-10 (지상 1층) 101호,64.03,64.03,0.0,02-1111-1111,커피숍,화곡동 ,37.5559737,126.8349536
661,휴게음식점,2020-06-15,메가엠지씨커피 이대서울병원점,"서울특별시 강서구 강서로 349,",서울특별시 강서구 내발산동 654-4 1층 13호,49.59,49.59,0.0,  02-6407-1711,커피숍,내발산동,37.55235805,126.8608786536443
662,휴게음식점,2020-06-19,아르미안,"서울특별시 강서구 화곡로55길 21,",서울특별시 강서구 화곡동 996-6 1층 ,42.15,42.15,0.0,02-1111-1111,커피숍,화곡동 ,37.5599103,126.8268895
663,휴게음식점,2020-06-23,로또카페,"서울특별시 강서구 강서로74길 3,",서울특별시 강서구 가양동 129-15 가양빌딩(지상 1층) 6호,33.0,33.0,0.0,02-1111-1111,커피숍,가양동 ,37.5683682,126.811559
664,휴게음식점,2020-06-23,텐퍼센트커피 양천향교점,"서울특별시 강서구 강서로 471,",서울특별시 강서구 마곡동 776-4 엠코지니어스타 A동 1층 107호 ,24.78,24.78,0.0,  02-2659-5335,커피숍,마곡동 ,37.55710845,126.86419336669849
665,휴게음식점,2020-06-30,그라나다카페2호점 강서농수산식품공사점,"서울특별시 강서구 발산로 40,",서울특별시 강서구 외발산동 427 강서농산물시장 1층 관리트럭판매동 1-2호,15.0,15.0,0.0,02-1111-1111,커피숍,외발산동,37.5674988,126.812119
666,휴게음식점,2020-06-30,매머드익스프레스 마곡지투프라자점,"서울특별시 강서구 마곡중앙6로 65,",서울특별시 강서구 마곡동 796-6 지투프라자(지상 1층) 106호,30.02,30.02,0.0,  02-6373-3054,커피숍,마곡동 ,37.5574239,126.8330084
667,휴게음식점,2020-07-01,오브밀 obmil,"서울특별시 강서구 강서로18가길 44,",서울특별시 강서구 화곡동 333-27 황보아트빌 1층 101호,20.22,20.22,0.0,  02-2605-7717,커피숍,화곡동 ,37.5674777,126.8229267
668,휴게음식점,2020-07-01,25 브릭스(brix),"서울특별시 강서구 마곡중앙2로 35,",서울특별시 강서구 마곡동 800-15 이너매스마곡2 2층 223호,37.92,37.92,0.0,02-1111-1111,커피숍,마곡동 ,37.562618,126.8533061
669,휴게음식점,2020-07-10,빽다방 송정역점,"서울특별시 강서구 공항대로 23,",서울특별시 강서구 공항동 45-39 (지상 1층) ,42.97,42.97,0.0,  02-2665-9560,커피숍,공항동 ,37.5487967,126.8617244
670,휴게음식점,2020-07-13,티오르카페,"서울특별시 강서구 마곡중앙로 76,",서울특별시 강서구 마곡동 773 힐스테이트에코마곡역 302호,15.46,15.46,0.0,02-1111-1111,커피숍,마곡동 ,37.5611331,126.8122158
671,휴게음식점,2020-07-14,팔공티 방화사거리점,"서울특별시 강서구 금낭화로 93,",서울특별시 강서구 방화동 450-7 1층 ,15.09,15.09,0.0,  02-2665-7752,커피숍,방화동 ,37.5508352,126.8352338
672,휴게음식점,2020-07-20,오슬로우 커피(블루나인점),"서울특별시 강서구 양천로 583,",서울특별시 강서구 염창동 240-21 우림블루나인비즈니스센터 지하1층 B112호,67.9,67.9,0.0,02-1111-1111,커피숍,염창동 ,37.5674777,126.8229267
673,휴게음식점,2020-07-30,만남의 장소 (방신카페),"서울특별시 강서구 방화동로 124-1,",서울특별시 강서구 방화동 567-35 2층 ,72.6,72.6,0.0,02-1111-1111,커피숍,방화동 ,37.5508352,126.8352338
674,휴게음식점,2020-07-31,달리는커피 마곡역점,"서울특별시 강서구 마곡중앙2로 5,",서울특별시 강서구 마곡동 799-6 지하1층 B106호 ,37.6,37.6,0.0,  02-2663-4704,커피숍,마곡동 ,37.5587111,126.8202228
675,휴게음식점,2020-08-04,(주)럭키티엔에이치 와플대학 신방화역캠퍼스,"서울특별시 강서구 마곡중앙5로 87,",서울특별시 강서구 마곡동 739-2 우성르보아투 1층 103호,38.22,38.22,0.0,  02-2666-7690,커피숍,마곡동 ,37.5614075,126.8302309
676,휴게음식점,2020-08-05,어거스트,"서울특별시 강서구 양천로 607,",서울특별시 강서구 염창동 241-31 (지상 1층) ,26.4,26.4,0.0,  02-3663-2322,커피숍,염창동 ,37.5508352,126.8352338
677,휴게음식점,2020-08-07,너와내가미소,"서울특별시 강서구 등촌로51길 29,",서울특별시 강서구 등촌동 366-142 1층 ,32.0,32.0,0.0,  02-2654-4155,커피숍,등촌동 ,37.5515234,126.864002
678,휴게음식점,2020-08-10,꿀카롱,"서울특별시 강서구 공항대로 227,",서울특별시 강서구 마곡동 774-4 마곡센트럴타워Ⅰ 2층 213호,29.99,29.99,0.0,02-1111-1111,커피숍,마곡동 ,37.5603397,126.833454
